Date of Purchase,Purchaser Name,Denomination
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,ESSEL MINING AND INDS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,JINDAL STAINLESS LTD,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,MKJ ENTERPRISES LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,NATCO PHARMA LIMITED,"1,00,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
01-Jul-22,TRANSWAYS EXIM PVT LTD,"10,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"10,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"10,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"1,00,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"10,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"10,00,000"
02-Jul-22,AUROBINDO PHARMA LIMITED,"10,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,GREENKO ENERGY PROJECTS PRIVATE LTD,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
02-Jul-22,VEDANTA LIMITED,"1,00,00,000"
04-Jul-22,PRB SECURITIES PVT LTD,"1,00,00,000"
04-Jul-22,RITESH AGARWAL,"1,000"
04-Jul-22,RITESH AGARWAL,"1,000"
04-Jul-22,RITESH AGARWAL,"1,000"
04-Jul-22,RITESH AGARWAL,"1,000"
04-Jul-22,RITESH AGARWAL,"1,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,HALDIA ENERGY LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PCBL LIMITED,"1,00,00,000"
05-Jul-22,PRB SECURITIES PVT LTD,"10,00,000"
05-Jul-22,PRB SECURITIES PVT LTD,"10,00,000"
05-Jul-22,PRB SECURITIES PVT LTD,"10,00,000"
05-Jul-22,PRB SECURITIES PVT LTD,"10,00,000"
05-Jul-22,PRB SECURITIES PVT LTD,"10,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"10,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"10,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"10,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"10,00,000"
06-Jul-22,DASAMI LAB PRIVATE LTD,"10,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,HAZELO LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"10,00,000"
06-Jul-22,HINDYS LAB PRIVATE LTD,"1,00,00,000"
06-Jul-22,TRIDENTCHEMPHARLIMITED,"1,00,00,000"
06-Jul-22,TRIDENTCHEMPHARLIMITED,"1,00,00,000"
06-Jul-22,TRIDENTCHEMPHARLIMITED,"1,00,00,000"
06-Jul-22,TRIDENTCHEMPHARLIMITED,"1,00,00,000"
06-Jul-22,TRIDENTCHEMPHARLIMITED,"1,00,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"1,00,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"10,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"10,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"10,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"1,00,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"10,00,000"
07-Jul-22,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,"10,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"1,00,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"10,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"10,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"10,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"1,00,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"10,00,000"
07-Jul-22,DANIKA TRADERS PRIVATE LTD,"10,00,000"
07-Jul-22,DIVIT SECURITY,"10,00,000"
07-Jul-22,DIVIT SECURITY,"10,00,000"
07-Jul-22,DIVIT SECURITY,"10,00,000"
07-Jul-22,DIVIT SECURITY,"10,00,000"
07-Jul-22,DIVIT SECURITY,"10,00,000"
07-Jul-22,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000"
07-Jul-22,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000"
07-Jul-22,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,INORBIT MALLS  INDIA  PRIVATE LIMIT,"1,00,00,000"
07-Jul-22,MR. DEEPAK  KHEMKA,"1,00,000"
07-Jul-22,MR. DEEPAK  KHEMKA,"1,00,000"
07-Jul-22,MR. DEEPAK  KHEMKA,"1,00,000"
07-Jul-22,MR. DEEPAK  KHEMKA,"1,00,000"
07-Jul-22,MR. DEEPAK  KHEMKA,"1,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,NUVOCO VISTAS CORPORATION LTD,"1,00,00,000"
07-Jul-22,RASHMI METALIKS LTD,"1,00,00,000"
